order_id,customer_id,city,order_time,restaurant,cuisine,delivery_time_mins,order_value,rating,delivery_partner
ORD109452,CUST1418,Mumbai,2025-01-16 20:21:29.894866,Restaurant_23,Indian,50,214.37,4.0,Rider_308
ORD109453,CUST3282,Bengaluru,2025-01-31 13:29:12.894866,Restaurant_148,Fast Food,56,159.63,3.0,Rider_350
ORD109454,CUST2459,Ahmedabad,2025-10-03 04:21:14.894866,Restaurant_161,Indian,19,207.6,5.0,Rider_336
ORD109455,CUST1436,Mumbai,2025-02-25 06:36:30.894866,Restaurant_94,Fast Food,26,358.57,5.0,Rider_127
ORD109456,CUST2933,Chennai,2025-04-11 06:16:40.894866,Restaurant_89,Continental,30,580.38,5.0,Rider_289
ORD109457,CUST3193,Chennai,2025-10-07 19:33:22.894866,Restaurant_48,Fast Food,24,128.14,5.0,Rider_347
ORD109458,CUST3213,Delhi,2025-07-23 12:57:29.894866,Restaurant_144,Chinese,73,50.0,4.0,Rider_394
ORD109459,CUST1597,Mumbai,2025-03-28 22:05:54.894866,Restaurant_102,Chinese,73,127.74,3.0,Rider_148
ORD109460,CUST2189,Hyderabad,2025-07-31 21:05:33.894866,Restaurant_167,Fast Food,42,161.55,4.0,Rider_63
ORD109461,CUST2418,Bengaluru,2024-12-01 19:51:09.894866,Restaurant_135,Chinese,49,477.98,5.0,Rider_132
ORD109462,CUST2276,Bengaluru,2025-08-19 12:06:17.894866,Restaurant_62,Middle Eastern,46,774.17,4.0,Rider_468
ORD109463,CUST2432,Delhi,2025-05-20 12:23:41.894866,Restaurant_172,Italian,33,458.3,5.0,Rider_143
ORD109464,CUST1445,Mumbai,2025-09-16 13:48:50.894866,Restaurant_97,Fast Food,84,202.94,4.0,Rider_230
ORD109465,CUST1653,Pune,2025-11-07 14:02:00.894866,Restaurant_81,Chinese,56,282.63,5.0,Rider_271
ORD109466,CUST1046,Kolkata,2025-10-27 04:32:48.894866,Restaurant_177,Indian,41,289.84,4.0,Rider_319
ORD109467,CUST2118,Delhi,2025-10-21 16:08:30.894866,Restaurant_104,Indian,28,228.96,5.0,Rider_431
ORD109468,CUST3998,Delhi,2025-05-29 12:51:36.894866,Restaurant_4,Indian,63,201.24,2.0,Rider_401
ORD109469,CUST2512,Kolkata,2025-04-04 13:57:28.894866,Restaurant_13,South Indian,35,154.03,1.0,Rider_468
ORD109470,CUST3699,Kolkata,2025-05-12 19:48:08.894866,Restaurant_26,Indian,39,312.13,4.0,Rider_254
ORD109471,CUST2286,Hyderabad,2025-08-02 14:53:56.894866,Restaurant_141,Continental,22,800.78,5.0,Rider_305
ORD109472,CUST3701,Bengaluru,2025-10-12 17:06:46.894866,Restaurant_96,Indian,42,210.69,4.0,Rider_17
ORD109473,CUST2948,Kolkata,2025-02-07 04:22:10.894866,Restaurant_171,Italian,22,627.3,5.0,Rider_268
ORD109474,CUST1942,Chennai,2025-10-24 07:35:41.894866,Restaurant_140,Italian,28,527.42,5.0,Rider_11
ORD109475,CUST3701,Kolkata,2025-09-17 19:43:12.894866,Restaurant_120,South Indian,25,173.23,5.0,Rider_222
ORD109476,CUST1982,Delhi,2025-11-16 12:36:13.894866,Restaurant_85,Italian,79,618.68,4.0,Rider_154
ORD109477,CUST2714,Hyderabad,2025-10-11 13:11:54.894866,Restaurant_33,Chinese,119,441.54,4.0,Rider_121
ORD109478,CUST3290,Pune,2025-03-06 19:46:18.894866,Restaurant_67,Indian,44,177.89,5.0,Rider_368
ORD109479,CUST1854,Delhi,2025-01-01 20:25:14.894866,Restaurant_7,Chinese,51,266.12,4.0,Rider_345
ORD109480,CUST1903,Mumbai,2025-01-03 20:29:43.894866,Restaurant_7,Middle Eastern,51,650.74,5.0,Rider_429
ORD109481,CUST2356,Hyderabad,2025-03-10 03:17:40.894866,Restaurant_43,South Indian,37,197.02,5.0,Rider_465
ORD109482,CUST3659,Ahmedabad,2025-07-06 18:55:55.894866,Restaurant_176,Chinese,39,216.56,4.0,Rider_438
ORD109483,CUST2131,Pune,2025-09-13 20:36:43.894866,Restaurant_154,Continental,13,582.7,4.0,Rider_361
ORD109484,CUST3368,Bengaluru,2025-10-18 00:28:03.894866,Restaurant_76,Chinese,41,300.91,5.0,Rider_65
ORD109485,CUST3852,Kolkata,2025-07-09 14:25:17.894866,Restaurant_187,Chinese,43,410.84,5.0,Rider_498
ORD109486,CUST1473,Bengaluru,2024-11-25 15:09:43.894866,Restaurant_116,Continental,48,541.6,5.0,Rider_63
ORD109487,CUST3755,Chennai,2025-01-30 09:41:59.894866,Restaurant_184,Italian,37,498.22,4.0,Rider_26
ORD109488,CUST3319,Ahmedabad,2024-12-30 01:25:19.894866,Restaurant_168,Indian,44,245.46,1.0,Rider_195
ORD109489,CUST1466,Pune,2025-04-05 12:23:49.894866,Restaurant_109,Continental,40,582.25,5.0,Rider_245
ORD109490,CUST1754,Delhi,2025-05-25 11:32:37.894866,Restaurant_66,Chinese,41,459.24,5.0,Rider_59
ORD109491,CUST3271,Delhi,2024-12-09 02:16:57.894866,Restaurant_104,Middle Eastern,32,539.09,,Rider_122
ORD109492,CUST2135,Bengaluru,2025-03-31 15:43:32.894866,Restaurant_143,Fast Food,27,114.33,5.0,Rider_299
ORD109493,CUST2478,Hyderabad,2025-01-28 13:31:18.894866,Restaurant_44,Indian,49,274.64,5.0,Rider_120
ORD109494,CUST1287,Hyderabad,2025-07-18 01:09:18.894866,Restaurant_187,Indian,36,280.25,5.0,Rider_139
ORD109495,CUST2476,Bengaluru,2025-05-12 07:42:22.894866,Restaurant_101,Fast Food,31,203.73,5.0,Rider_431
ORD109496,CUST1340,Delhi,2025-05-23 12:54:36.894866,Restaurant_162,South Indian,83,96.41,,Rider_412
ORD109497,CUST3205,Hyderabad,2025-04-28 18:16:00.894866,Restaurant_140,South Indian,39,210.24,4.0,Rider_284
ORD109498,CUST1659,Delhi,2025-11-07 15:19:54.894866,Restaurant_134,Indian,49,200.31,4.0,Rider_222
ORD109499,CUST1185,Bengaluru,2025-02-10 20:48:53.894866,Restaurant_123,Italian,47,237.97,4.0,Rider_419
ORD109500,CUST3076,Bengaluru,2025-05-31 16:33:40.894866,Restaurant_100,Continental,29,782.78,5.0,Rider_391
ORD109501,CUST2431,Bengaluru,2025-08-19 14:03:06.894866,Restaurant_138,South Indian,66,180.24,4.0,Rider_97
ORD109502,CUST1896,Delhi,2025-06-15 18:03:49.894866,Restaurant_80,South Indian,42,181.29,4.0,Rider_496
ORD109503,CUST1746,Delhi,2025-10-28 14:22:03.894866,Restaurant_125,Chinese,87,392.62,5.0,Rider_27
ORD109504,CUST2050,Chennai,2025-04-10 13:48:40.894866,Restaurant_153,Chinese,21,407.53,5.0,Rider_93
ORD109505,CUST1984,Mumbai,2025-05-12 21:46:20.894866,Restaurant_40,South Indian,59,182.58,5.0,Rider_411
ORD109506,CUST1532,Delhi,2024-12-26 00:29:50.894866,Restaurant_176,Italian,45,505.13,5.0,Rider_362
ORD109507,CUST3960,Ahmedabad,2025-07-04 17:11:37.894866,Restaurant_87,Chinese,11,193.94,5.0,Rider_95
ORD109508,CUST3975,Kolkata,2025-03-09 12:02:38.894866,Restaurant_184,Continental,41,368.59,5.0,Rider_175
ORD109509,CUST3219,Bengaluru,2025-01-21 21:58:14.894866,Restaurant_60,Italian,87,727.12,4.0,Rider_133
ORD109510,CUST1113,Chennai,2025-06-10 16:33:09.894866,Restaurant_108,Continental,8,558.75,5.0,Rider_226
ORD109511,CUST2121,Hyderabad,2025-06-06 05:17:46.894866,Restaurant_135,Continental,18,736.72,4.0,Rider_37
ORD109512,CUST3601,Bengaluru,2024-12-21 12:15:01.894866,Restaurant_113,Indian,61,235.54,5.0,Rider_21
ORD109513,CUST2144,Mumbai,2025-08-05 13:07:37.894866,Restaurant_175,Continental,55,630.88,4.0,Rider_346
ORD109514,CUST1210,Pune,2025-07-09 21:19:58.894866,Restaurant_124,Continental,58,214.33,5.0,Rider_118
ORD109515,CUST3863,Hyderabad,2025-01-31 15:22:33.894866,Restaurant_14,Italian,30,650.62,5.0,Rider_235
ORD109516,CUST3433,Ahmedabad,2025-05-14 10:23:34.894866,Restaurant_101,Chinese,42,296.96,5.0,Rider_69
ORD109517,CUST1900,Chennai,2025-08-13 07:53:22.894866,Restaurant_130,Middle Eastern,37,359.27,5.0,Rider_97
ORD109518,CUST2923,Mumbai,2025-06-05 17:06:47.894866,Restaurant_191,Middle Eastern,31,524.6,4.0,Rider_298
ORD109519,CUST2891,Hyderabad,2025-04-17 22:12:02.894866,Restaurant_37,Middle Eastern,50,579.56,3.0,Rider_319
ORD109520,CUST1640,Hyderabad,2025-03-21 12:56:53.894866,Restaurant_69,Continental,65,471.89,5.0,Rider_2
ORD109521,CUST2614,Hyderabad,2025-07-04 02:20:00.894866,Restaurant_102,Fast Food,26,104.65,5.0,Rider_343
ORD109522,CUST2484,Bengaluru,2025-11-01 09:42:25.894866,Restaurant_22,Italian,44,791.47,4.0,Rider_128
ORD109523,CUST2758,Mumbai,2025-07-27 07:46:36.894866,Restaurant_70,South Indian,15,184.9,4.0,Rider_179
ORD109524,CUST2925,Kolkata,2024-12-21 13:11:35.894866,Restaurant_45,Continental,44,180.59,5.0,Rider_491
ORD109525,CUST2879,Pune,2025-05-10 19:55:02.894866,Restaurant_7,Continental,58,468.78,5.0,Rider_349
ORD109526,CUST3998,Hyderabad,2025-10-14 13:48:45.894866,Restaurant_5,Middle Eastern,59,497.67,5.0,Rider_402
ORD109527,CUST2331,Mumbai,2024-12-28 05:39:56.894866,Restaurant_154,Italian,60,485.68,3.0,Rider_419
ORD109528,CUST2356,Pune,2025-11-19 17:32:38.894866,Restaurant_92,Italian,41,477.42,4.0,Rider_394
ORD109529,CUST3260,Kolkata,2025-11-05 15:43:28.894866,Restaurant_47,Italian,41,438.42,4.0,Rider_423
ORD109530,CUST3237,Mumbai,2024-12-22 21:24:16.894866,Restaurant_87,South Indian,52,170.53,3.0,Rider_97
ORD109531,CUST1183,Bengaluru,2025-10-30 04:02:23.894866,Restaurant_66,Continental,37,304.0,2.0,Rider_288
ORD109532,CUST3140,Mumbai,2025-04-05 13:48:25.894866,Restaurant_149,Italian,70,272.92,5.0,Rider_234
ORD109533,CUST2643,Ahmedabad,2025-09-28 08:16:50.894866,Restaurant_121,Fast Food,30,202.93,4.0,Rider_37
ORD109534,CUST3763,Kolkata,2025-04-25 20:03:31.894866,Restaurant_66,South Indian,70,286.13,3.0,Rider_471
ORD109535,CUST2299,Pune,2025-05-03 11:59:27.894866,Restaurant_2,Fast Food,23,162.62,4.0,Rider_449
ORD109536,CUST2001,Chennai,2025-07-13 11:49:25.894866,Restaurant_18,Middle Eastern,22,638.56,5.0,Rider_17
ORD109537,CUST2057,Pune,2025-09-02 14:23:09.894866,Restaurant_192,Fast Food,10,249.23,5.0,Rider_366
ORD109538,CUST2806,Bengaluru,2024-12-06 13:43:34.894866,Restaurant_46,Fast Food,47,171.69,5.0,Rider_36
ORD109539,CUST3866,Pune,2025-06-28 19:56:26.894866,Restaurant_197,South Indian,24,244.65,5.0,Rider_155
ORD109540,CUST3292,Chennai,2025-01-30 06:32:16.894866,Restaurant_9,Chinese,33,351.38,5.0,Rider_48
ORD109541,CUST2795,Delhi,2025-03-30 09:16:47.894866,Restaurant_142,South Indian,35,164.65,5.0,Rider_167
ORD109542,CUST2332,Chennai,2025-03-30 22:17:35.894866,Restaurant_68,Italian,46,122.39,5.0,Rider_449
ORD109543,CUST2677,Bengaluru,2025-05-14 19:43:22.894866,Restaurant_193,Continental,48,576.71,4.0,Rider_422
ORD109544,CUST3752,Chennai,2025-03-25 22:52:32.894866,Restaurant_40,Fast Food,55,224.19,5.0,Rider_318
ORD109545,CUST2403,Mumbai,2025-01-02 11:22:06.894866,Restaurant_150,Italian,41,403.13,4.0,Rider_398
ORD109546,CUST3097,Pune,2025-01-15 19:03:07.894866,Restaurant_15,Fast Food,36,306.45,3.0,Rider_452
ORD109547,CUST1238,Hyderabad,2024-12-06 17:54:36.894866,Restaurant_153,Fast Food,39,245.05,5.0,Rider_480
ORD109548,CUST1318,Bengaluru,2025-05-14 11:23:59.894866,Restaurant_64,Continental,18,266.53,5.0,Rider_469
ORD109549,CUST1561,Bengaluru,2025-11-07 21:39:11.894866,Restaurant_179,Italian,51,465.94,4.0,Rider_431
ORD109550,CUST2116,Chennai,2025-01-05 12:13:26.894866,Restaurant_160,Indian,31,176.51,5.0,Rider_299
ORD109551,CUST3807,Bengaluru,2025-11-04 12:56:37.894866,Restaurant_170,Fast Food,42,156.86,4.0,Rider_114
ORD109552,CUST3377,Hyderabad,2025-08-18 02:15:11.894866,Restaurant_145,Continental,15,675.94,5.0,Rider_386
ORD109553,CUST3289,Hyderabad,2025-07-14 17:30:38.894866,Restaurant_126,Indian,20,227.97,5.0,Rider_378
ORD109554,CUST1608,Ahmedabad,2025-07-17 16:43:52.894866,Restaurant_162,South Indian,30,160.08,5.0,Rider_89
ORD109555,CUST2499,Hyderabad,2025-09-21 19:40:39.894866,Restaurant_197,Fast Food,29,185.93,5.0,Rider_422
ORD109556,CUST3659,Delhi,2025-01-01 10:16:26.894866,Restaurant_47,Middle Eastern,38,544.35,5.0,Rider_187
ORD109557,CUST2507,Kolkata,2025-05-27 12:49:04.894866,Restaurant_170,Fast Food,128,227.24,4.0,Rider_176
ORD109558,CUST3993,Mumbai,2025-08-05 22:24:57.894866,Restaurant_94,Continental,67,668.45,5.0,Rider_334
ORD109559,CUST2448,Delhi,2025-06-26 20:39:28.894866,Restaurant_50,South Indian,50,295.91,5.0,Rider_141
ORD109560,CUST1865,Ahmedabad,2025-09-23 14:41:20.894866,Restaurant_109,Italian,23,484.16,5.0,Rider_172
ORD109561,CUST3020,Hyderabad,2024-12-20 09:31:07.894866,Restaurant_181,Italian,30,436.79,4.0,Rider_19
ORD109562,CUST1154,Bengaluru,2025-08-02 03:28:11.894866,Restaurant_14,Indian,23,236.4,4.0,Rider_396
ORD109563,CUST1541,Mumbai,2025-06-06 03:50:18.894866,Restaurant_67,South Indian,36,143.34,4.0,Rider_60
ORD109564,CUST1159,Mumbai,2025-04-11 11:25:44.894866,Restaurant_20,Fast Food,42,127.54,5.0,Rider_159
ORD109565,CUST1789,Delhi,2025-03-28 16:58:19.894866,Restaurant_189,Indian,35,314.65,5.0,Rider_34
ORD109566,CUST2604,Delhi,2025-07-08 21:09:05.894866,Restaurant_151,Italian,48,645.36,4.0,Rider_169
ORD109567,CUST2684,Pune,2025-10-15 22:01:09.894866,Restaurant_23,Fast Food,41,50.0,5.0,Rider_407
ORD109568,CUST3536,Mumbai,2025-05-23 08:18:50.894866,Restaurant_149,Continental,10,731.0,4.0,Rider_457
ORD109569,CUST2279,Bengaluru,2025-09-20 18:19:59.894866,Restaurant_172,Italian,29,428.02,4.0,Rider_272
ORD109570,CUST1055,Hyderabad,2025-04-19 04:17:07.894866,Restaurant_133,Indian,35,194.67,5.0,Rider_216
ORD109571,CUST3899,Bengaluru,2024-12-31 09:35:18.894866,Restaurant_52,Italian,34,442.78,5.0,Rider_72
ORD109572,CUST2765,Chennai,2024-12-16 03:28:44.894866,Restaurant_167,Continental,28,307.04,4.0,Rider_229
ORD109573,CUST2182,Bengaluru,2024-12-12 12:58:10.894866,Restaurant_22,Middle Eastern,77,404.71,5.0,Rider_287
ORD109574,CUST1868,Ahmedabad,2025-04-11 04:56:30.894866,Restaurant_69,Middle Eastern,25,718.19,5.0,Rider_439
ORD109575,CUST2978,Kolkata,2025-03-26 02:18:28.894866,Restaurant_196,Italian,38,229.15,5.0,Rider_352
ORD109576,CUST1682,Bengaluru,2025-08-12 22:30:15.894866,Restaurant_149,Middle Eastern,60,523.06,3.0,Rider_373
ORD109577,CUST3263,Ahmedabad,2025-08-21 22:56:08.894866,Restaurant_133,Middle Eastern,49,576.68,3.0,Rider_170
ORD109578,CUST2461,Pune,2024-12-12 12:13:27.894866,Restaurant_189,South Indian,24,240.74,4.0,Rider_279
ORD109579,CUST1145,Pune,2025-02-12 17:51:06.894866,Restaurant_77,Continental,11,845.24,5.0,Rider_166
ORD109580,CUST2974,Bengaluru,2025-03-03 19:55:01.894866,Restaurant_124,Indian,66,335.89,5.0,Rider_356
ORD109581,CUST2531,Bengaluru,2025-06-11 12:22:46.894866,Restaurant_11,Middle Eastern,70,530.98,5.0,Rider_352
ORD109582,CUST2820,Bengaluru,2025-01-15 17:46:07.894866,Restaurant_67,Fast Food,22,245.4,4.0,Rider_407
ORD109583,CUST3171,Ahmedabad,2025-01-11 22:28:12.894866,Restaurant_68,Italian,22,673.58,5.0,Rider_246
ORD109584,CUST3866,Delhi,2025-11-03 17:36:00.894866,Restaurant_113,Italian,8,438.92,4.0,Rider_343
ORD109585,CUST3379,Bengaluru,2025-09-13 19:47:54.894866,Restaurant_137,Chinese,68,366.27,3.0,Rider_250
ORD109586,CUST1604,Ahmedabad,2025-01-28 14:59:21.894866,Restaurant_94,Indian,34,226.12,5.0,Rider_97
ORD109587,CUST3236,Mumbai,2025-04-21 19:41:02.894866,Restaurant_51,Indian,46,133.27,3.0,Rider_383
ORD109588,CUST2606,Kolkata,2025-04-02 23:02:09.894866,Restaurant_60,Fast Food,47,295.71,4.0,Rider_489
ORD109589,CUST1143,Delhi,2025-09-08 22:16:00.894866,Restaurant_45,Middle Eastern,65,346.71,5.0,Rider_410
ORD109590,CUST2547,Delhi,2025-05-29 13:52:01.894866,Restaurant_188,South Indian,54,276.68,5.0,Rider_296
ORD109591,CUST3877,Mumbai,2025-01-09 14:21:27.894866,Restaurant_58,Fast Food,92,213.69,5.0,Rider_259
ORD109592,CUST3772,Hyderabad,2025-08-20 23:02:02.894866,Restaurant_76,Continental,24,377.54,5.0,Rider_1
ORD109593,CUST2987,Bengaluru,2025-04-17 20:03:15.894866,Restaurant_182,Indian,61,182.11,4.0,Rider_461
ORD109594,CUST2385,Bengaluru,2025-02-27 21:39:15.894866,Restaurant_49,Italian,50,569.53,4.0,Rider_219
ORD109595,CUST3896,Ahmedabad,2025-04-09 01:08:26.894866,Restaurant_141,South Indian,17,227.96,5.0,Rider_434
ORD109596,CUST2819,Ahmedabad,2025-05-24 21:43:33.894866,Restaurant_149,South Indian,40,173.67,4.0,Rider_27
ORD109597,CUST3879,Delhi,2025-03-29 05:55:33.894866,Restaurant_21,Indian,42,111.59,2.0,Rider_300
ORD109598,CUST3654,Hyderabad,2025-02-20 14:25:06.894866,Restaurant_155,Indian,51,320.28,,Rider_342
ORD109599,CUST3119,Bengaluru,2025-04-18 12:26:11.894866,Restaurant_69,Fast Food,41,50.0,5.0,Rider_55
ORD109600,CUST1621,Mumbai,2024-11-30 10:21:25.894866,Restaurant_81,Chinese,25,336.55,5.0,Rider_203
ORD109601,CUST1945,Delhi,2025-09-01 09:41:44.894866,Restaurant_55,Middle Eastern,21,600.49,1.0,Rider_143
ORD109602,CUST2305,Hyderabad,2025-01-25 13:54:16.894866,Restaurant_85,Indian,44,88.19,4.0,Rider_94
ORD109603,CUST2447,Hyderabad,2024-12-09 21:06:54.894866,Restaurant_193,Indian,46,264.0,4.0,Rider_210
ORD109604,CUST2901,Mumbai,2025-07-20 14:29:30.894866,Restaurant_16,Fast Food,72,155.82,5.0,Rider_44
ORD109605,CUST3486,Mumbai,2025-09-02 20:19:39.894866,Restaurant_150,Indian,68,267.06,3.0,Rider_472
ORD109606,CUST1158,Kolkata,2025-09-16 22:46:49.894866,Restaurant_87,Continental,31,738.24,5.0,Rider_352
ORD109607,CUST2917,Mumbai,2025-05-22 05:08:15.894866,Restaurant_148,Middle Eastern,56,227.36,3.0,Rider_214
ORD109608,CUST2350,Pune,2025-02-06 19:24:48.894866,Restaurant_128,Fast Food,41,165.93,4.0,Rider_197
ORD109609,CUST1624,Mumbai,2025-08-19 14:13:16.894866,Restaurant_177,Continental,80,518.34,3.0,Rider_325
ORD109610,CUST3961,Bengaluru,2025-08-06 12:40:55.894866,Restaurant_72,Middle Eastern,78,136.72,5.0,Rider_150
ORD109611,CUST1337,Bengaluru,2025-02-21 20:14:38.894866,Restaurant_46,Indian,51,300.19,4.0,Rider_446
ORD109612,CUST3802,Delhi,2025-10-19 14:10:28.894866,Restaurant_49,Italian,80,785.0,3.0,Rider_496
ORD109613,CUST2654,Mumbai,2024-12-31 13:36:40.894866,Restaurant_105,Middle Eastern,89,530.92,3.0,Rider_369
ORD109614,CUST2107,Mumbai,2025-11-17 12:26:18.894866,Restaurant_102,Middle Eastern,32,449.54,4.0,Rider_435
ORD109615,CUST2779,Ahmedabad,2025-10-03 19:02:23.894866,Restaurant_66,Indian,50,327.52,4.0,Rider_167
ORD109616,CUST1675,Delhi,2025-08-01 20:55:15.894866,Restaurant_62,Chinese,68,237.53,5.0,Rider_406
ORD109617,CUST1368,Bengaluru,2025-11-01 11:03:13.894866,Restaurant_120,South Indian,37,138.3,4.0,Rider_391
ORD109618,CUST3674,Mumbai,2025-08-14 19:16:19.894866,Restaurant_121,Fast Food,86,212.36,3.0,Rider_50
ORD109619,CUST2203,Delhi,2025-02-01 08:25:41.894866,Restaurant_191,Chinese,30,324.04,5.0,Rider_253
ORD109620,CUST2471,Bengaluru,2025-05-04 11:55:27.894866,Restaurant_160,Continental,48,610.42,5.0,Rider_438
ORD109621,CUST2255,Hyderabad,2024-12-19 01:15:47.894866,Restaurant_13,Fast Food,18,125.89,5.0,Rider_213
ORD109622,CUST2348,Ahmedabad,2025-04-15 22:26:28.894866,Restaurant_170,Chinese,46,141.98,4.0,Rider_483
ORD109623,CUST1669,Kolkata,2025-08-21 21:52:31.894866,Restaurant_10,Fast Food,12,114.53,,Rider_330
ORD109624,CUST2631,Hyderabad,2025-04-13 20:34:01.894866,Restaurant_175,Continental,37,385.84,4.0,Rider_114
ORD109625,CUST2254,Chennai,2025-03-24 05:06:01.894866,Restaurant_197,Fast Food,17,51.41,5.0,Rider_140
ORD109626,CUST1323,Chennai,2025-06-29 20:04:12.894866,Restaurant_188,Continental,46,641.47,4.0,Rider_446
ORD109627,CUST3008,Pune,2025-10-08 14:00:34.894866,Restaurant_189,South Indian,56,109.75,4.0,Rider_357
ORD109628,CUST3837,Hyderabad,2024-12-11 19:56:31.894866,Restaurant_58,Indian,42,132.35,4.0,Rider_215
ORD109629,CUST1826,Pune,2025-04-13 07:10:19.894866,Restaurant_25,Fast Food,28,163.5,5.0,Rider_422
ORD109630,CUST3311,Pune,2025-01-20 20:37:37.894866,Restaurant_71,Fast Food,25,122.92,4.0,Rider_205
ORD109631,CUST1449,Mumbai,2025-08-04 13:41:08.894866,Restaurant_124,Continental,82,246.27,5.0,Rider_67
ORD109632,CUST1548,Ahmedabad,2025-01-01 01:35:07.894866,Restaurant_62,Middle Eastern,29,209.17,4.0,Rider_454
ORD109633,CUST2634,Chennai,2025-07-24 01:47:29.894866,Restaurant_61,South Indian,32,237.49,5.0,Rider_94
ORD109634,CUST2335,Chennai,2025-03-08 02:10:24.894866,Restaurant_173,Continental,21,485.24,4.0,Rider_41
ORD109635,CUST3112,Bengaluru,2025-02-04 11:54:29.894866,Restaurant_27,Continental,39,258.63,5.0,Rider_195
ORD109636,CUST2638,Chennai,2025-10-31 04:19:51.894866,Restaurant_52,Fast Food,24,271.72,5.0,Rider_386
ORD109637,CUST3473,Kolkata,2024-11-30 08:59:49.894866,Restaurant_187,Fast Food,32,135.19,5.0,Rider_313
ORD109638,CUST1623,Hyderabad,2025-05-02 22:03:23.894866,Restaurant_43,Italian,34,592.72,5.0,Rider_315
ORD109639,CUST1352,Bengaluru,2024-12-01 19:10:01.894866,Restaurant_28,Italian,57,481.09,5.0,Rider_414
ORD109640,CUST3992,Bengaluru,2025-05-19 08:05:06.894866,Restaurant_21,Continental,36,568.85,5.0,Rider_189
ORD109641,CUST3627,Mumbai,2025-05-25 12:08:52.894866,Restaurant_162,Italian,77,503.63,4.0,Rider_348
ORD109642,CUST2007,Mumbai,2025-03-21 18:03:03.894866,Restaurant_85,South Indian,34,103.48,5.0,Rider_245
ORD109643,CUST2160,Kolkata,2025-01-11 10:52:01.894866,Restaurant_47,Continental,35,981.98,5.0,Rider_177
ORD109644,CUST1135,Delhi,2025-04-10 22:39:36.894866,Restaurant_27,Fast Food,47,132.09,5.0,Rider_177
ORD109645,CUST2010,Bengaluru,2025-07-27 20:51:54.894866,Restaurant_15,South Indian,51,257.78,5.0,Rider_377
ORD109646,CUST3773,Chennai,2025-09-05 08:25:03.894866,Restaurant_5,Continental,32,397.78,,Rider_43
ORD109647,CUST2897,Delhi,2025-06-05 12:51:33.894866,Restaurant_64,South Indian,33,122.62,5.0,Rider_232
ORD109648,CUST3800,Chennai,2025-06-27 14:39:37.894866,Restaurant_17,Chinese,36,443.77,5.0,Rider_482
ORD109649,CUST1309,Kolkata,2025-02-05 10:54:43.894866,Restaurant_136,Indian,29,386.21,5.0,Rider_351
ORD109650,CUST2620,Delhi,2025-03-08 01:01:42.894866,Restaurant_57,Middle Eastern,25,498.28,4.0,Rider_145
ORD109651,CUST2461,Mumbai,2025-01-21 13:53:28.894866,Restaurant_57,Chinese,75,384.74,4.0,Rider_58
ORD109652,CUST1155,Delhi,2025-02-22 05:08:21.894866,Restaurant_48,Continental,133,308.58,3.0,Rider_201
ORD109653,CUST2636,Bengaluru,2025-02-13 20:37:51.894866,Restaurant_88,Continental,34,676.94,5.0,Rider_20
ORD109654,CUST1961,Mumbai,2025-06-01 20:36:11.894866,Restaurant_128,Continental,28,674.93,5.0,Rider_333
ORD109655,CUST1365,Mumbai,2025-06-17 20:14:37.894866,Restaurant_146,Indian,73,288.37,4.0,Rider_54
ORD109656,CUST2260,Mumbai,2025-11-03 13:34:37.894866,Restaurant_42,Chinese,46,472.9,,Rider_475
ORD109657,CUST2260,Hyderabad,2025-02-03 08:29:48.894866,Restaurant_197,Middle Eastern,22,86.82,5.0,Rider_484
ORD109658,CUST1337,Mumbai,2025-07-16 01:27:07.894866,Restaurant_54,Fast Food,46,168.71,4.0,Rider_124
ORD109659,CUST1471,Pune,2025-09-18 21:34:41.894866,Restaurant_144,South Indian,51,303.75,5.0,Rider_58
ORD109660,CUST2438,Hyderabad,2025-06-16 22:01:58.894866,Restaurant_85,Chinese,38,183.2,4.0,Rider_260
ORD109661,CUST1288,Bengaluru,2025-02-24 23:11:36.894866,Restaurant_145,Chinese,36,368.2,5.0,Rider_91
ORD109662,CUST1373,Chennai,2025-02-27 10:43:02.894866,Restaurant_172,Fast Food,41,149.39,,Rider_72
ORD109663,CUST2630,Mumbai,2024-12-08 23:32:29.894866,Restaurant_33,South Indian,18,206.19,5.0,Rider_448
ORD109664,CUST2145,Mumbai,2025-03-15 10:01:39.894866,Restaurant_139,Indian,28,157.48,5.0,Rider_137
ORD109665,CUST3394,Mumbai,2025-08-22 11:18:19.894866,Restaurant_168,Chinese,29,537.61,5.0,Rider_213
ORD109666,CUST3680,Pune,2024-12-11 10:57:17.894866,Restaurant_165,Indian,24,149.62,5.0,Rider_291
ORD109667,CUST1035,Pune,2025-02-11 21:17:39.894866,Restaurant_75,Italian,48,477.22,2.0,Rider_381
ORD109668,CUST1724,Mumbai,2025-08-08 12:46:07.894866,Restaurant_28,Continental,45,500.06,5.0,Rider_156
ORD109669,CUST2476,Bengaluru,2025-09-05 22:54:58.894866,Restaurant_107,Chinese,29,412.8,5.0,Rider_155
ORD109670,CUST3506,Mumbai,2025-05-09 06:49:39.894866,Restaurant_158,South Indian,34,204.88,5.0,Rider_199
ORD109671,CUST1890,Chennai,2025-08-05 09:38:22.894866,Restaurant_174,Italian,27,224.08,3.0,Rider_178
ORD109672,CUST3849,Chennai,2025-04-14 12:54:07.894866,Restaurant_78,Italian,50,387.41,5.0,Rider_173
